taxon_name,PC1,PC2,PC3,PC4,PC5
Sceloporus variabilis,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Uta stansburiana,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Amblyrhynchus cristatus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Sauromalus hispidus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Sauromalus ater,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Iguana iguana,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Dipsosaurus dorsalis,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Cnemidophorus murinus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Podarcis lilfordi,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Podarcis muralis,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Lacerta agilis,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Lacerta viridis,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Acanthodactylus scutellatus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Acanthodactylus schmidti,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Acanthodactylus schreiberi,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Acanthodactylus opheodurus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Acanthodactylus pardalis,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Psammodromus algirus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Diplometopon zarudnyi,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Blanus cinereus,-3215.680658853516,-2738.574111311244,804.6491775530316,-277.3042495725669,463.12031979847495
Struthio camelus,-2932.75454596668,-919.8286549703039,-918.142334424235,-468.87373195772165,288.371231470741
Apteryx owenii,-2932.75454596668,-919.8286549703039,-918.142334424235,-468.87373195772165,288.371231470741
Apteryx haastii,-2932.75454596668,-919.8286549703039,-918.142334424235,-468.87373195772165,288.371231470741
Apteryx australis,-2932.75454596668,-919.8286549703039,-918.142334424235,-468.87373195772165,288.371231470741
Apus apus,-2879.5312594123575,-577.6299026143473,-1242.3284962976684,-504.9482359552694,255.5341049408957
Florisuga mellivora,-2877.5303377805235,-564.6891665735897,-1254.6390350409665,-506.3501663261929,254.34434447513178
Trochilus scitulus,-2877.291976538224,-563.1474167031554,-1256.1058208165814,-506.51727798009637,254.20271679642042
Chrysuronia oenone,-2877.291976538224,-563.1474167031554,-1256.1058208165814,-506.51727798009637,254.20271679642042
Orthorhyncus cristatus,-2877.291976538224,-563.1474167031554,-1256.1058208165814,-506.51727798009637,254.20271679642042
Chlorostilbon mellisugus,-2877.291976538224,-563.1474167031554,-1256.1058208165814,-506.51727798009637,254.20271679642042
Eugenes fulgens,-2877.291976538224,-563.1474167031554,-1256.1058208165814,-506.51727798009637,254.20271679642042
Lampornis clemenciae,-2877.291976538224,-563.1474167031554,-1256.1058208165814,-506.51727798009637,254.20271679642042
Archilochus alexandri,-2877.291976538224,-563.1474167031554,-1256.1058208165814,-506.51727798009637,254.20271679642042
Chaetocercus mulsant,-2877.291976538224,-563.1474167031554,-1256.1058208165814,-506.51727798009637,254.20271679642042
Patagona gigas,-2877.291976538224,-563.1474167031554,-1256.1058208165814,-506.51727798009637,254.20271679642042
Oreotrochilus estella,-2877.264144422261,-562.9673753856206,-1256.277121240038,-506.53680259327575,254.18619137858863
Ocreatus underwoodii,-2877.1386980181624,-562.1558753534646,-1257.0492289025133,-506.62480989539813,254.1117119416634
Urosticte benjamini,-2877.1386980181624,-562.1558753534646,-1257.0492289025133,-506.62480989539813,254.1117119416634
Boissonneaua matthewsii,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Aglaeactis cupripennis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Eulampis jugularis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Anthracothorax nigricollis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Podargus strigoides,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Chordeiles minor,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Eurostopodus argus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Eudocimus albus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Ardea herodias,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Pelecanus occidentalis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Leptoptilos javanicus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Jabiru mycteria,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Anhinga rufa,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Sula dactylatra,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Fregata magnificens,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Pygoscelis adeliae,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Pygoscelis papua,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Eudyptula minor,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Spheniscus humboldti,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Megadyptes antipodes,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Eudyptes pachyrhynchus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Eudyptes chrysolophus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Pelecanoides georgicus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Procellaria aequinoctialis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Procellaria cinerea,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Puffinus griseus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Pterodroma phaeopygia,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Macronectes giganteus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Puffinus nativitatis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Oceanodroma furcata,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Diomedea exulans,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Phoebetria fusca,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Phoebastria immutabilis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Thalassarche chrysostoma,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Phaethon rubricauda,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Crex crex,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Fulica atra,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Grus paradisea,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Gygis alba,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Thalasseus maximus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Onychoprion lunatus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Larus argentatus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Larus canus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Leucophaeus atricilla,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Chroicocephalus ridibundus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Anous minutus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Uria aalge,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Uria lomvia,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Stercorarius skua,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Turnix suscitator,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Thinocorus rumicivorus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Scolopax minor,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Calidris canutus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Arenaria interpres,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Tringa ochropus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Pluvialis dominica,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Pluvialis squatarola,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Haematopus ostralegus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Pterocles orientalis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Ptilinopus superbus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Ptilinopus melanospilus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Streptopelia turtur,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Spilopelia senegalensis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Columba livia,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Columba palumbus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Leptotila verreauxi,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Zenaida macroura,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Leucosarcia melanoleuca,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Phaps histrionica,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Ocyphaps lophotes,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Phoenicopterus ruber,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Merops viridis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Alcedo atthis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Melanerpes formicivorus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Upupa epops,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Phoeniculus purpureus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Trogon rufus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Colius striatus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Otus scops,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Megascops asio,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Megascops trichopsis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Bubo virginianus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Bubo scandiacus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Strix aluco,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Asio flammeus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Asio otus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Glaucidium gnoma,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Glaucidium cuculoides,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Aegolius acadicus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Pernis apivorus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Gypaetus barbatus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Buteo buteo,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Buteo lineatus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Accipiter nisus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Vultur gryphus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Melopsittacus undulatus,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Barnardius zonarius,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Neophema petrophila,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Neophema pulchella,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Agapornis roseicollis,-2756.047650778884,216.10347744287705,-1994.1446024056083,-588.522102691723,179.2283583714183
Loriculus galgulus,17402.744037338332,-91.30670612506356,739.8461378660462,-1252.435582540319,6.186465032152417
